Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
KMB,11.49,0.44,-7.37,40869654528,Household & Personal Products
VZ,3.42,2.38,-4.73,136252932096,Telecom Services
MCO,3.14,2.15,-8.18,58003918848,Financial Data & Stock Exchanges
ADM,18.87,1.18,-0.35,40432812032,Farm Products
SHW,21.40,3.73,-1.5,65585852416,Specialty Chemicals
MSCI,4.49,2.72,3.42,40578781184,Financial Data & Stock Exchanges
IVZ,-22.50,0.56,-12.71,6513976832,Asset Management
MMM,31.52,4.65,-6.39,51677491200,Conglomerates
PHM,21.46,5.90,0.15,16249902080,Residential Construction
TRU,3.61,1.04,-3.25,13877007360,Consulting Services
SPOT,-111.25,2.28,-11.73,30104696832,Internet Content & Information
DHR,2.50,0.83,0.92,183185129472,Diagnostics & Research
ST,2.11,3.12,-11.18,5764599808,Scientific & Technical Instruments
NWE,-31.37,15.03,-11.0,2885608960,Utilities—Diversified
SMBK,-3.70,6.26,-4.86,363377632,Banks—Regional
CATY,9.40,4.25,-1.43,2522296832,Banks—Regional
NUE,3.94,2.16,2.16,38887686144,Steel
HXL,4.17,2.19,-5.56,5502095360,Aerospace & Defense
CHX,8.89,5.29,1.43,7002250752,Oil & Gas Equipment & Services
CADE,-4.48,2.13,3.27,3875217408,Banks—Regional
WSFS,5.45,3.28,0.38,2228566016,Banks—Regional
MEDP,1.58,6.99,2.31,7400171008,Diagnostics & Research
HSTM,44.44,0.34,-7.55,662216832,Health Information Services
NXPI,4.89,2.98,-7.7,51539775488,Semiconductors
CCK,1.82,10.52,-3.3,10675023872,Packaging & Containers
AGYS,63.64,0.70,2.59,1677414144,Software—Application
RBB,5.45,2.13,-1.28,242759936,Banks—Regional
FFIV,12.24,0.67,4.42,9556633600,Software—Infrastructure
WHR,10.79,2.13,-10.02,7329139712,"Furnishings, Fixtures & Appliances"
CDNS,3.39,0.35,-9.05,63680401408,Software—Application
TRST,1.18,1.88,-3.28,519175904,Banks—Regional
TMP,-42.16,7.23,-10.82,703653184,Banks—Regional
LCNB,25,0.43,-1.71,158636736,Banks—Regional
IPG,23.33,2.91,-8.02,11032237056,Advertising Agencies
AN,7.89,3.69,-11.81,6668806144,Auto & Truck Dealerships
SLB,1.41,1.65,3.71,82855378944,Oil & Gas Equipment & Services
ISTR,81.08,3.07,2.92,104112728,Banks—Regional
CCNE,-1.61,1.56,-3.47,380232128,Banks—Regional
OCFC,-6.12,0.16,-2.43,859829120,Banks—Regional
BANF,1.86,0.58,-5.46,2857042432,Banks—Regional
SFBS,10.11,4.11,19.37,2839263488,Banks—Regional
KNX,-10.91,2.39,1.15,8088894464,Trucking
CSX,0,0.85,-11.15,61694648320,Railroads
WABC,0,0.53,3.7,1152551936,Banks—Regional
BSVN,7.14,1.88,8.45,206086704,Banks—Regional
CASS,-22.39,2.94,5.96,509095744,Specialty Business Services
OFG,10.71,4.28,-0.95,1407337600,Banks—Regional
FCX,25,1.59,-6.56,53460434944,Copper
MAN,-1.86,0.64,-10.07,3635293696,Staffing & Employment Services
ABT,3.85,2.84,-3.3,168069611520,Medical Devices
NEM,-15.38,6.52,-11.81,29338300416,Gold
TRV,-97.36,0.28,-4.85,37388517376,Insurance—Property & Casualty
KEY,-6.90,1.38,-4.62,10070488064,Banks—Regional
MKTX,3.16,0.82,-5.72,8049399808,Capital Markets
SNA,7.95,0.59,-7.91,13496882176,Tools & Accessories
WTFC,0,0.97,-2.42,4621506048,Banks—Regional
SNV,1.75,0.53,-8.52,4063442688,Banks—Regional
ZION,-1.77,4.46,8.93,5168778752,Banks—Regional
CALX,16.13,1.84,-17.6,3040108800,Software—Application
DFS,-3.28,0.13,-23.48,21652994048,Credit Services
FNB,2.63,1.48,-5.23,3871678464,Banks—Regional
IBM,9,0.42,5.88,127814148096,Information Technology Services
EFX,2.40,0.38,-18.61,22479849472,Consulting Services
TSLA,9.64,0.17,-21.31,794195722240,Auto Manufacturers
AA,40.68,2.16,-13.48,5185756672,Aluminum
UAL,26.07,1.80,-5.94,13873553408,Airlines
BANR,-15.38,9.76,-6.76,1455549568,Banks—Regional
NFLX,16.25,0.93,-11.15,167332315136,Entertainment
GS,-5.23,1.01,-1.71,106671652864,Capital Markets
NDAQ,9.23,1.64,-2.09,23873044480,Financial Data & Stock Exchanges
HAL,2.67,0.84,6.38,36391112704,Oil & Gas Equipment & Services
CVNA,51.33,13.18,-27.17,7455647744,Auto & Truck Dealerships
CBSH,9.68,2.57,-4.44,5983106048,Banks—Regional
OMC,0.56,0.33,-18.26,14715088896,Advertising Agencies
LMT,4.67,5.28,-5.12,102988808192,Aerospace & Defense
SYF,8.20,2.08,-4.52,12783854592,Credit Services
CFB,0,2.26,7.59,497346208,Banks—Regional
C,4.58,0.37,-7.48,79204040704,Banks—Diversified
BLK,9.56,0.21,-6.19,96522903552,Asset Management
UNH,3.72,2.54,8.85,467033718784,Healthcare Plans
PGR,-43.18,0.06,3.27,81504436224,Insurance—Property & Casualty
CTAS,4.39,1.65,0.52,49027907584,Specialty Business Services
FAST,0,0.11,0.74,31217635328,Industrial Distribution
DAL,10.74,3.91,-9.3,23806466048,Airlines
PEP,7.18,3.30,-0.98,233247719424,Beverages—Non-Alcoholic
MLKN,5.13,1.37,20.78,1829935872,"Furnishings, Fixtures & Appliances"
ANGO,-33.33,0.37,-13.9,289996480,Medical Instruments & Supplies
CAMP,-125,6.60,-14.29,15239528,Communication Equipment
NKE,-1.49,1.83,-3.79,146295734272,Footwear & Accessories
ACCD,18.75,3.13,11.42,800176000,Health Information Services
BSET,650,2.05,11.15,129475232,"Furnishings, Fixtures & Appliances"
PAYX,-1.02,0.95,11.75,41660887040,Staffing & Employment Services
LNN,-29.49,21.52,19.87,1295527296,Farm & Heavy Construction Machinery
MKC,5.26,0.83,-0.54,20352000000,Packaged Foods
GBX,70,10.06,19.66,1235328000,Railroads
BB,220,134.06,-6.56,2750399744,Software—Infrastructure
MU,9.49,1.99,0.23,74513252352,Semiconductors
UNF,-29.12,2.09,-6.63,3047357696,Specialty Business Services
JEF,-12.12,5.93,16.93,7707977728,Capital Markets
AVAV,-2.94,12.27,6.41,2932168192,Aerospace & Defense
LVO,-150,3.74,-5.29,86247712,Entertainment
SNX,-2.80,2.13,8.07,9190515712,Electronics & Computer Distribution
WBA,-5.66,4.82,7.28,19198924800,Pharmaceutical Retailers
KFY,0,3.86,7.39,2500306176,Staffing & Employment Services
CCL,6.06,2.08,19.36,17919281152,Travel Services
KMX,56.76,5.40,0.89,11221739520,Auto & Truck Dealerships
FDS,4.70,0.39,1.74,16679808000,Financial Data & Stock Exchanges
MEI,-8.70,0.13,-9.27,822817088,Electronic Components
ACN,7.77,0.41,7.29,193328185344,Information Technology Services
SCS,400,4.75,7.58,1274072576,Business Equipment & Supplies
WGO,22.41,5.24,11.75,1796020224,Recreational Vehicles
LZB,35.62,5.15,6.3,1329430272,"Furnishings, Fixtures & Appliances"
FDX,2.28,3.49,8.59,66606190592,Integrated Freight & Logistics
ADBE,3.44,1.10,6.71,232157462528,Software—Infrastructure
KR,5.59,0.57,6.64,32189388800,Grocery Stores
JBL,5.85,3.80,10.81,16607490048,Electronic Components
LEN,26.72,10.48,7.33,31908448256,Residential Construction
ATEX,43.66,32.52,-14.16,597701120,Telecom Services
ITI,-120,5.06,-22.2,176950640,Communication Equipment
ORCL,5.70,0.71,0.24,290155134976,Software—Infrastructure
CTLT,30.77,11.45,10.35,8207783936,Drug Manufacturers—Specialty & Generic
DOCU,35.85,3.16,-10.02,8534609920,Software—Application
TTC,5.33,6.82,-0.69,8629436416,Tools & Accessories
ALYA,400,1.55,-20.67,145570784,Information Technology Services
SCWX,-33.33,3.16,-9.7,535521184,Software—Infrastructure
SIG,23.61,2.27,8.82,3223277824,Luxury Goods
GHM,37.50,16.29,0.0,177668144,Specialty Industrial Machinery
TCOM,66.67,13.91,0.57,23040438272,Travel Services
GEF,35.11,5.91,12.72,3121737216,Packaging & Containers
SMTC,128.57,0.91,17.15,1652490752,Semiconductors
SMAR,125,2.69,-25.86,5467480576,Software—Application
VRNT,15.22,0.11,-7.67,1477592576,Software—Infrastructure
GME,17.65,7.78,-4.92,5024266240,Specialty Retail
CPB,6.25,0.45,-0.83,12239581184,Packaged Foods
VBNK,12,2.29,-4.53,203636160,Banks—Regional
LOVE,28.21,5.67,4.68,303122656,"Furnishings, Fixtures & Appliances"
JILL,23.08,0.05,-3.0,313839936,Apparel Retail
CASY,-5.70,2.21,7.2,10118627328,Specialty Retail
LMNR,5,0.76,-1.95,275436736,Farm Products
YEXT,60,0.90,22.32,787977408,Software—Infrastructure
SJM,9.09,2.36,-1.67,12552921088,Packaged Foods
CIEN,23.33,4.35,-1.44,6987012608,Communication Equipment
CXM,500,2.68,5.73,3743360000,Software—Application
HQY,21.95,1.91,6.55,6255089664,Health Information Services
SAIC,19.55,4.74,7.99,5586802176,Information Technology Services
ESTC,144.44,0.97,-9.03,7995567616,Software—Application
S,6.25,2.03,-26.55,4985063424,Software—Infrastructure
PD,122.22,0.53,-18.08,2098571008,Software—Application
TLYS,-17.65,1.08,-12.1,243276816,Apparel Retail
ZUMZ,-10.34,0.47,3.88,352587712,Apparel Retail
LULU,15.74,3.96,13.7,48795471872,Apparel Retail
VMW,-5.10,0.96,4.01,71884398592,Software—Infrastructure
MDB,194.74,6.35,39.3,24675241984,Software—Infrastructure
ZS,14.29,0.34,9.24,22898022400,Software—Infrastructure
REED,-66.67,20.98,-3.21,13591364,Beverages—Non-Alcoholic
M,21.74,1.20,19.79,3176890368,Department Stores
HRL,2.56,2.78,-1.79,20782671872,Packaged Foods
BILI,15.91,0.96,1.39,5663793664,Electronic Gaming & Multimedia
CONN,-12.59,5.01,-5.13,96140632,Specialty Retail
PVH,10.88,1.36,-4.86,4623109120,Apparel Manufacturing
JWN,158.33,2.17,21.84,2415469312,Department Stores
CRM,4.97,0.95,-4.89,197304942592,Software—Application
VEEV,15.19,2.11,24.11,32685463552,Health Information Services
CRWD,14,2.26,-9.16,39968337920,Software—Infrastructure
CHWY,600,1.87,28.63,7857825792,Internet Retail
NCNO,40,1.05,8.41,3590569728,Software—Application
NTAP,14.07,2.36,10.92,15843060736,Computer Hardware
OKTA,83.33,1.45,-22.77,13371878400,Software—Infrastructure
PHR,12.50,3.97,3.53,1031298560,Health Information Services
CAE,0,3.30,-6.43,7465135104,Aerospace & Defense
DCI,2.70,0.48,-2.14,7230872576,Specialty Industrial Machinery
HPQ,5.26,1.21,-5.03,25398513664,Computer Hardware
BOX,18.52,1.06,2.21,3487329024,Software—Infrastructure
AMBA,25,0.03,-2.74,2114740864,Semiconductor Equipment & Materials
TNP,5.38,2.92,-5.32,613126400,Oil & Gas Midstream
MDWD,-41.94,28.66,7.78,100810384,Biotechnology
SKY,11.11,0.20,6.77,5778346496,Residential Construction
ESLT,-1.73,0.04,-0.52,8790846464,Aerospace & Defense
HIBB,-8.05,0.43,-8.3,588857920,Apparel Retail
CAN,-186.67,9.46,-18.37,309469184,Computer Hardware
SVM,0,2.54,-17.08,415517568,Silver
RH,6.25,1.91,10.21,4864276480,Specialty Retail
DECK,32.57,12.50,14.67,13435486208,Footwear & Accessories
ULTA,0.88,0.61,-7.6,19664365568,Specialty Retail
GPS,105.88,0.37,20.69,3931834880,Apparel Retail
DOMO,0,0.59,-2.38,353972288,Software—Application
WDAY,18.02,0.97,10.66,56290701312,Software—Application
MRVL,6.90,1.60,20.1,46703366144,Semiconductors
ADSK,0,0.29,5.13,44229910528,Software—Application
TD,-5.92,0.25,2.78,110337867776,Banks—Diversified
REX,275,20.86,-0.69,712750656,Chemicals
GCO,-44.55,1.11,2.12,354605664,Apparel Retail
BBW,-2.97,3.37,-5.29,427374368,Specialty Retail
MDT,0.64,3.59,3.58,104260337664,Medical Devices
AFYA,-12.82,0.82,12.1,1480820224,Education & Training Services
GES,75,2.58,12.98,1159629184,Apparel Retail
SPLK,205.88,4.52,12.79,24646195200,Software—Infrastructure
MOD,39.58,2.91,52.09,2391961088,Auto Parts
NVDA,18.48,10.50,45.03,1074425298944,Semiconductors
ENS,31.88,3.91,20.45,3885247232,Electrical Equipment & Parts
PATH,450,6.76,7.43,9696886784,Software—Infrastructure
RAMP,77.78,0.82,0.69,1910208768,Software—Infrastructure
PLUS,28.30,2.18,22.85,1711095424,Software—Application
ANF,"2,050",2.93,32.5,2838629632,Apparel Retail
KSS,129.55,1.48,3.76,2320041216,Department Stores
WOOF,20,4.93,-7.29,1095158912,Specialty Retail
PLAB,22.73,8.16,27.11,1264105088,Semiconductor Equipment & Materials
EXPR,-25.32,1.59,-7.35,33707072,Apparel Retail
OOMA,23.08,0.62,8.69,333056000,Telecom Services
SUNW,35.71,9.69,-3.94,23034284,Solar
VFC,30.77,0.20,2.87,6871297536,Apparel Manufacturing
A,0,2.97,-6.12,32717078528,Diagnostics & Research
NLS,-7.69,33.11,0.0,30680108,Leisure
INTU,5.56,1.19,-0.12,143195537408,Software—Application
WSM,9.54,1.73,6.9,9968133120,Specialty Retail
DKS,5.59,0.88,5.76,9231808512,Specialty Retail
BJ,1.19,1.85,-7.05,9544453120,Discount Stores
LOW,5.46,3.64,7.03,119947583488,Home Improvement Retail
NDSN,7.62,1.88,9.02,12723926016,Specialty Industrial Machinery
PETS,-73.33,10.76,-2.84,216985328,Pharmaceutical Retailers
ZIM,-177.78,11.91,-19.05,1256278016,Marine Shipping
DE,12.60,8.32,4.02,108685811712,Farm & Heavy Construction Machinery
GLOB,0.79,0.06,21.72,8395705856,Information Technology Services
CVCO,8.23,6.17,-6.45,2305179648,Residential Construction
MNRO,-75.76,3.93,-9.18,872477888,Auto Parts
WMT,11.36,1.67,3.34,430461157376,Discount Stores
EVGN,6.25,26.32,21.87,30535828,Biotechnology
DESP,"-1,100",3.64,14.52,478908896,Travel Services
TTWO,25,4,10.51,23842574336,Electronic Gaming & Multimedia
VSAT,7.98,2.68,19.85,2290055168,Communication Equipment
CSCO,3.09,1.27,7.74,217989267456,Communication Equipment
SNPS,2.83,1.22,19.25,69801992192,Software—Infrastructure
HWKN,12.24,6.39,19.13,1241787904,Specialty Chemicals
TJX,7.04,0.34,2.93,101685829632,Apparel Retail
WKME,27.27,1.29,22.03,836578688,Software—Application
DT,40.91,3.61,12.16,13705441280,Software—Application
RSKD,100,0.53,3.49,753952576,Software—Application
TGT,17.82,0.06,-17.38,51039662080,Discount Stores
WIX,295.65,1.41,-4.06,5211981824,Software—Infrastructure
KEYS,9.28,0.78,10.73,23494948864,Scientific & Technical Instruments
AGYS,18.18,2.71,-4.82,1677414144,Software—Application
DOCS,17.65,0.78,-2.39,4131788544,Health Information Services
QUIK,33.33,3.88,44.3,119184824,Semiconductors
MMYT,110,5.38,9.69,4300387840,Travel Services
PRQR,0,75.51,-14.06,105221736,Biotechnology
SSYS,125,5.07,17.69,940804864,Computer Hardware
MEDS,-50,8.99,-22.53,8767605,Pharmaceutical Retailers
ICMB,5.88,3.23,20.97,57427272,Asset Management
PRSO,10,5.96,38.64,4207312,Semiconductors
ICAD,-27.27,8,-7.69,53299864,Medical Devices
CARA,7.55,22.18,-16.83,90850536,Biotechnology
WKHS,25,70.56,-7.17,88181416,Auto Manufacturers
CMRE,0,9.56,6.72,1131715968,Marine Shipping
MNDY,150,4.54,15.78,7686743552,Software—Application
SOHU,26,1.31,-12.73,317805376,Electronic Gaming & Multimedia
SPB,39.13,4.95,7.22,2795042048,Household & Personal Products
LFT,-100,25.42,10.53,108640896,REIT—Mortgage
AIRG,-33.33,0.07,8.18,38256080,Communication Equipment
PFX,8.97,7.48,-3.6,79157568,Asset Management
SRT,-14.29,3.20,-5.25,130980848,Information Technology Services
IRIX,-8.33,0.48,-11.81,41221912,Medical Devices
EGHT,37.50,0.37,14.08,302263904,Software—Application
PHUN,0,9.41,-4.56,21942444,Software—Application
EGAN,200,1.95,7.45,192993248,Software—Application
AWH,"-1,360",0.70,-35.91,54662888,Diagnostics & Research
HROW,50,0.82,-24.31,504606848,Drug Manufacturers—Specialty & Generic
ILLM,20,6.67,10.67,84095608,Advertising Agencies
RWLK,12.50,38.50,-4.68,45552120,Medical Devices
GERN,22.22,85,25.35,1109546496,Biotechnology
PGTI,27.27,0.53,11.14,1619248512,Building Products & Equipment
OPTN,-6.25,15.01,-33.52,138034288,Drug Manufacturers—Specialty & Generic
SCYX,10.71,24.67,-10.88,84760592,Drug Manufacturers—Specialty & Generic
CIR,341.67,7.57,63.56,1136842880,Specialty Industrial Machinery
KOPN,25,13.24,95.19,139439904,Electronic Components
CYBR,34.62,0.24,10.5,6839870464,Software—Infrastructure
AGLE,-5.26,16.47,-19.88,49584568,Biotechnology
TPR,32.20,4.61,10.32,6587458560,Luxury Goods
DDS,29.77,1.04,18.97,5433487872,Department Stores
AVAH,16.67,3.53,40.82,230512528,Medical Care Facilities
HAE,13.24,6.99,6.65,4542780928,Medical Instruments & Supplies
YETI,20,3.81,-15.65,4182434048,Leisure
ENTG,25,3.66,21.63,14096643072,Semiconductor Equipment & Materials
FVRR,50,0.49,-6.51,939136576,Internet Content & Information
TTEK,21.88,19.70,7.09,8094928384,Engineering & Construction
GRPN,19.75,9.13,64.08,478728544,Internet Content & Information
WATT,0,35.33,-13.68,7365568,Scientific & Technical Instruments
STN,0,6.25,0.19,7198818816,Engineering & Construction
KLR,83.67,5.47,63.79,96479512,Software—Application
ALRM,36.67,1.17,7.39,3051258880,Software—Application
FLEX,11.76,4.08,24.9,12049996800,Electronic Components
DV,75,3.96,31.15,4678914048,Software—Application
STE,6.98,8.71,9.96,21674614784,Medical Devices
MGNI,118.18,17.36,49.94,1032670912,Advertising Agencies
SONO,-71.43,3.52,-27.26,1655810816,Consumer Electronics
CPRX,-13.33,2.80,-30.77,1245955200,Biotechnology
ASYS,171.43,7.45,5.18,107955584,Semiconductor Equipment & Materials
PFLT,12.90,7.38,1.58,626111872,Asset Management
JAZZ,-7.28,0.59,-5.41,8172168704,Biotechnology
VUZI,0,9.48,9.43,229848704,Consumer Electronics
CDNA,-57.14,3.40,-3.43,379181600,Diagnostics & Research
G,4.62,0.64,-5.81,6563711488,Information Technology Services
PNNT,30,14.51,14.92,429177216,Asset Management
ARAV,33.33,98.80,5.99,9710263,Biotechnology
INO,-14.29,42.50,-32.53,104281176,Biotechnology
DIS,4.49,0.03,-10.52,148303675392,Entertainment
OSUR,131.25,21.88,-20.09,435349184,Medical Instruments & Supplies
CDXC,40,16.45,12.14,109547304,Biotechnology
NUVA,14.63,3.11,-5.39,2084855680,Medical Devices
APP,-120,3.15,31.34,13897927680,Software—Application
DOX,0.68,0.46,5.23,10056506368,Software—Infrastructure
AEYE,100,0.03,-14.73,58441184,Software—Application
COOK,100,1.08,43.4,338432640,"Furnishings, Fixtures & Appliances"
IMMR,92.31,7.41,9.94,213116320,Software—Application
BLDP,15.38,27.47,1.87,1103969024,Specialty Industrial Machinery
MLCO,60,0.48,-2.64,4322820096,Resorts & Casinos
RBLX,-4.76,1.19,10.72,17861658624,Electronic Gaming & Multimedia
BCO,5.45,3.52,8.56,3372406528,Security & Protection Services
XMTR,-11.11,4.59,38.34,814505088,Specialty Industrial Machinery
VSH,38.60,2.71,15.04,3437167616,Semiconductors
VERX,0,0.82,8.92,3513163264,Software—Application
RDCM,200,1.03,-0.21,130868784,Telecom Services
NABL,0,1.90,13.15,2354482176,Information Technology Services
DIBS,12.50,2.68,-11.49,141161760,Internet Retail
CSTE,-525,11.09,6.97,147764016,Building Products & Equipment
MIDD,13.47,4.07,-7.98,6861184000,Specialty Industrial Machinery
CEVA,-100,7.81,8.09,458243840,Semiconductors
WEN,5,0.58,-2.57,4271568128,Restaurants
WWW,80,3.18,-8.38,640888576,Footwear & Accessories
VVV,4.55,0.76,1.63,4470495744,Oil & Gas Refining & Marketing
COHR,-28.40,6.90,41.18,4942055424,Scientific & Technical Instruments
CAMT,5,0.23,11.12,2784211200,Semiconductor Equipment & Materials
TSQ,60,2.46,6.6,144448544,Advertising Agencies
SMWB,41.18,0,16.15,505229440,Software—Application
WTI,-112.50,12.49,-5.66,641586752,Oil & Gas E&P
CMP,-186.79,3.70,9.88,1150271104,Other Industrial Metals & Mining
PRA,-200,1.11,-32.01,983504064,Insurance—Property & Casualty
MQ,-30,3.21,6.55,3172982016,Software—Infrastructure
TTGT,10.81,0.69,6.54,844636480,Internet Content & Information
ANGI,57.14,2.29,23.53,1002442304,Internet Content & Information
ATER,0,1.10,-22.12,27900456,"Furnishings, Fixtures & Appliances"
AGTI,17.65,5.21,1.38,876532928,Health Information Services
SCPL,0,4.81,12.47,483154368,Electronic Gaming & Multimedia
ANIK,-97.22,2.05,3.81,272577376,Medical Devices
IAC,-87.27,2.62,8.68,4325779968,Internet Content & Information
AGS,87.50,7.32,3.94,247986240,Gambling
SUPN,141.67,8.99,-8.2,1505167616,Drug Manufacturers—Specialty & Generic
RXT,33.33,0.14,22.14,507343840,Software—Infrastructure
DAR,16,8.88,10.55,8325430784,Packaged Foods
GPRO,-20,5.63,-0.7,479559648,Consumer Electronics
VRM,6.90,20.80,-1.45,156423680,Auto & Truck Dealerships
PXLW,6.25,0.34,29.29,63522836,Semiconductors
EVCM,12.50,1.67,-1.95,1893072128,Software—Infrastructure
EXEL,-30.43,4.47,2.85,6956624896,Biotechnology
EDR,-9.09,1.68,-11.63,6044724736,Entertainment
AZTA,-20,8.20,-4.23,2970996992,Medical Instruments & Supplies
OVV,-0.55,8.84,4.13,12981376000,Oil & Gas E&P
ONTF,42.86,1.37,8.92,277916128,Software—Application
DIOD,8.90,0.01,6.21,3621814784,Semiconductors
NKTR,3.85,4.83,-17.57,113234880,Biotechnology
GRWG,9.09,1.72,0.82,178796864,Specialty Retail
VVX,23.08,7.04,-3.17,1611037696,Aerospace & Defense
SNCR,-300,0.47,17.05,89660248,Software—Infrastructure
SCOR,-44.44,3.10,-6.45,58373484,Internet Content & Information
TWLO,135,0.68,22.14,10600777728,Internet Content & Information
AMRK,9.89,16.94,-1.09,684685376,Capital Markets
ICFI,0.71,1.05,5.47,2273003776,Consulting Services
SENS,0,35.86,14.85,318965504,Medical Devices
RPD,100,1.01,0.47,2791046400,Software—Infrastructure
MASI,4.82,1.38,-11.54,4631091200,Medical Devices
NTRA,-4.24,6.88,-8.89,5272476160,Diagnostics & Research
CE,21.08,4.89,8.74,13663102976,Chemicals
LDI,-4.17,19.87,9.88,550400000,Mortgage Finance
FLYW,40,7.75,7.15,3848102400,Software—Infrastructure
PETQ,28.57,4.23,13.63,579609472,Drug Manufacturers—Specialty & Generic
AXON,91.30,9.93,-13.61,14876492800,Aerospace & Defense
EB,13.33,4.86,21.25,987814208,Software—Application
APPN,10,3.12,25.58,3334861568,Software—Infrastructure
TDUP,5,4.85,-26.86,415901184,Internet Retail
PRTK,7.89,1.23,13.95,127828952,Biotechnology
OXY,-16.15,3.68,1.28,57398165504,Oil & Gas E&P
SDC,-14.29,9.61,6.84,161065648,Medical Instruments & Supplies
TOST,11.11,8.08,15.4,10032405504,Software—Infrastructure
IRBT,-26.52,33.39,1.03,1049686016,"Furnishings, Fixtures & Appliances"
AGL,33.33,5.25,-19.57,7201360384,Medical Care Facilities
CARG,62.50,12.01,26.82,1988484992,Auto & Truck Dealerships
LZ,16.67,7.07,49.05,2052814464,Specialty Business Services
AMPH,37.78,7.30,26.16,2246869248,Drug Manufacturers—Specialty & Generic
CXDO,-33.33,10.89,9.43,54808936,Telecom Services
CUTR,-166.67,7.42,-19.31,124544768,Medical Devices
RNG,10.14,1.14,31.57,2805504512,Software—Application
MRTX,8.36,41.08,-14.1,3044526336,Biotechnology
NVTA,9.76,1.87,-34.97,163676944,Diagnostics & Research
WYNN,261.11,13.50,-9.45,10528826368,Resorts & Casinos
MGNX,-157.01,81.11,-29.59,288684672,Biotechnology
OFIX,50,3.79,7.31,472459680,Medical Devices
MNKD,20,8.68,12.21,1108306176,Biotechnology
SCSC,5.49,0.56,7.63,753027712,Electronics & Computer Distribution
EHTH,-21.52,20.35,30.78,207857120,Insurance Brokers
IGT,25.64,3.15,-5.26,6072883712,Gambling
NKLA,7.14,31.57,-42.44,1546760960,Farm & Heavy Construction Machinery
AGEN,-4.76,2.68,10.19,428916352,Biotechnology
FOXA,6.82,0.92,-0.68,14612208640,Entertainment
CRON,25,13.42,-12.37,767992000,Drug Manufacturers—Specialty & Generic
STIM,2.56,2.85,3.21,38979092,Diagnostics & Research
LITE,-9.64,2.46,14.27,3027051008,Communication Equipment
WHF,4.55,4.54,7.62,296814400,Asset Management
AXGN,33.33,2.41,-11.02,214918000,Medical Devices
PWFL,-100,1.68,14.7,75006448,Communication Equipment
TDG,9.52,6.26,1.04,46526611456,Aerospace & Defense
CRNC,73.33,3.11,10.94,821587328,Software—Application
ASRT,-153.85,12.40,-8.15,238357248,Drug Manufacturers—Specialty & Generic
NXST,39.44,1.64,-4.77,5029792256,Entertainment
LCII,"1,550",14.30,-2.85,2973591040,Recreational Vehicles
QURE,-59.80,79.68,-6.24,320093856,Biotechnology
ZVIA,76.47,3.59,12.54,143256608,Beverages—Non-Alcoholic
STGW,-40.91,3.24,21.38,1232527360,Advertising Agencies
EVBG,92.31,1.77,5.38,913854912,Software—Application
BALY,-138.71,0.71,-7.81,598200128,Resorts & Casinos
NOVT,15.63,3.73,3.02,5136342528,Scientific & Technical Instruments
BLUE,138.89,89.61,-11.88,325137120,Biotechnology
CECO,0,3.59,-0.66,555200256,Pollution & Treatment Controls
HNST,-46.15,14.55,-1.91,119672280,Household & Personal Products
WAT,-4.23,1.55,-3.18,16206605312,Diagnostics & Research
NVAX,-0.89,40.99,-12.49,730544960,Biotechnology
PRGO,7.14,2.16,-6.97,4325934080,Drug Manufacturers—Specialty & Generic
DSKE,-225,5.18,-7.72,235225888,Trucking
COTY,533.33,5.42,-8.93,9412184064,Household & Personal Products
ARMK,7.69,4.86,13.7,9058435072,Specialty Business Services
SEAS,-36.84,4.01,1.31,2958677248,Leisure
SQSP,100,1.68,1.85,3938935040,Software—Infrastructure
RDNT,-14.29,5.33,7.72,1910509568,Diagnostics & Research
MUX,58.82,36.82,-10.12,308581664,Other Precious Metals & Mining
III,20,6.23,4.21,212682736,Information Technology Services
DOOR,18.99,5.85,5.07,2051156992,Building Products & Equipment
GNSS,-12.50,4.81,-7.8,74734008,Scientific & Technical Instruments
VGR,-8.33,0.04,0.32,1659127040,Tobacco
PRI,1.16,0.10,3.66,6939116544,Insurance—Life
JELD,337.50,10.79,16.75,1138111616,Building Products & Equipment
TRUE,-6.67,8.24,-6.95,186425648,Internet Content & Information
CBT,3.91,1.73,2.9,3874755840,Specialty Chemicals
MRC,10.34,4.77,4.56,861122048,Oil & Gas Equipment & Services
FN,2.65,2.21,23.07,6030110720,Electronic Components
VECO,50,8.87,34.62,1583872000,Semiconductor Equipment & Materials
WPRT,25,6.10,-8.0,104080496,Auto Parts
NEO,35.71,8.64,17.36,1568889600,Diagnostics & Research
LMB,125,2.41,27.05,349137888,Engineering & Construction
BWXT,7.69,1.56,-3.07,6858136064,Aerospace & Defense
TASK,18.52,1.43,-3.03,965198848,Information Technology Services
AVTA,-105,2.35,-9.24,940533120,Asset Management
ADEA,41.18,17.39,45.77,1140122112,Software—Application
PYPL,6.36,0.69,-15.52,64191422464,Credit Services
ACM,4.55,5.35,-3.63,11519890432,Engineering & Construction
DSP,-13.33,5.23,8.31,349578880,Software—Application
TREX,15.15,0.65,0.98,6690737664,Building Products & Equipment
EVER,57.89,6.19,44.0,241238352,Internet Content & Information
HLIT,33.33,0.16,32.22,1077741440,Communication Equipment
CENX,15.38,5.04,0.58,666290880,Aluminum
MCK,0.42,1.08,6.99,58662133760,Medical Distribution
PGNY,125,5.28,13.0,3245725696,Health Information Services
